scorer,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,tailend,tailend,tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
780,304.3190002441406,81.06651306152344,1.0,324.5196533203125,88.19294738769531,1.0,325.42803955078125,67.74114227294922,1.0,433.5819091796875,87.474365234375,1.0,544.9194946289062,124.14094543457031,1.0
781,300.4413757324219,80.91004943847656,1.0,321.0160217285156,86.38504791259766,1.0,321.56048583984375,66.08760070800781,1.0,429.3747863769531,85.57991790771484,1.0,543.5173950195312,119.17208862304688,0.9999999403953552
782,295.2756652832031,80.04346466064453,1.0,316.5013122558594,85.1036605834961,1.0,317.73583984375,64.9771728515625,0.9999998807907104,426.4407958984375,83.65828704833984,1.0,540.2761840820312,114.84930419921875,1.0
783,292.23834228515625,79.16181182861328,1.0,312.3857727050781,84.85250854492188,1.0,313.1921691894531,64.82129669189453,0.9999998807907104,422.70745849609375,81.10265350341797,1.0,535.331787109375,108.96762084960938,1.0
784,289.06256103515625,79.36299133300781,1.0,307.45751953125,85.0040054321289,1.0,308.0356140136719,65.21223449707031,1.0,418.9043273925781,77.9998550415039,1.0,532.937744140625,105.53337097167969,1.0
785,285.41888427734375,82.35441589355469,1.0,304.47381591796875,86.74549102783203,1.0,303.7089538574219,66.91616821289062,1.0,414.7178039550781,77.91065979003906,0.9999998211860657,530.84912109375,100.02406311035156,1.0
786,278.88812255859375,84.55270385742188,1.0,300.2484436035156,88.0494155883789,1.0,298.27606201171875,68.16411590576172,1.0,409.69854736328125,78.17488861083984,0.9999998807907104,528.8931274414062,93.97270965576172,1.0
787,271.3438720703125,84.85795593261719,1.0,294.11431884765625,88.90510559082031,1.0,291.83892822265625,69.19651794433594,1.0,404.33441162109375,78.29864501953125,1.0,525.5819091796875,86.59831237792969,1.0
788,265.46875,86.07362365722656,1.0,287.7962341308594,89.45980834960938,0.9999996423721313,285.55126953125,70.31199645996094,0.9999998807907104,398.54571533203125,78.64083862304688,1.0,519.8921508789062,83.4744644165039,1.0
789,261.9595947265625,86.58900451660156,1.0,281.0855712890625,90.81584930419922,0.9999998211860657,278.7649841308594,71.14083099365234,0.9999999403953552,391.861572265625,79.31588745117188,1.0,513.9192504882812,83.2955551147461,1.0
790,256.534912109375,87.0175552368164,1.0,275.5120849609375,91.93416595458984,0.9999998807907104,273.29522705078125,71.647216796875,0.9999999403953552,385.1109619140625,80.21355438232422,1.0,506.2045593261719,82.39732360839844,1.0
791,248.12339782714844,87.53558349609375,1.0,269.3961486816406,91.88628387451172,0.9999998211860657,268.5559387207031,71.97603607177734,0.9999998211860657,378.80584716796875,79.91720581054688,1.0,502.7573547363281,81.45719909667969,1.0
792,241.07838439941406,86.79964447021484,1.0,261.88226318359375,91.98016357421875,1.0,260.7154846191406,72.07011413574219,1.0,373.5334777832031,78.33558654785156,1.0,498.6909484863281,81.39225006103516,1.0
793,235.65426635742188,86.63619995117188,1.0,256.31695556640625,91.71343994140625,0.9999998807907104,255.65785217285156,71.77672576904297,0.9999997615814209,368.9026794433594,76.3914794921875,1.0,493.7608947753906,82.83428955078125,1.0
794,231.31900024414062,88.23188781738281,1.0,251.27825927734375,91.00180053710938,0.9999995231628418,251.91305541992188,70.42494201660156,0.9999998807907104,363.1806640625,77.01193237304688,0.9999997615814209,485.1936340332031,80.48545837402344,1.0
795,227.30543518066406,89.41626739501953,1.0,248.22776794433594,93.66634368896484,0.9999999403953552,246.2796630859375,73.62081146240234,0.9999990463256836,357.6804504394531,76.6653060913086,1.0,482.6115417480469,79.59783172607422,1.0
796,224.4998016357422,93.64411163330078,0.9999998211860657,245.48721313476562,96.41571044921875,1.0,241.6938934326172,76.89173126220703,0.9999998211860657,353.3042907714844,79.44356536865234,1.0,475.8520202636719,81.50527954101562,0.9999999403953552
797,219.91436767578125,92.85952758789062,0.9999998807907104,246.01788330078125,99.25577545166016,0.9999998807907104,244.47186279296875,78.08541870117188,0.9999999403953552,349.05413818359375,83.20099639892578,1.0,470.62890625,77.69415283203125,0.9999999403953552
798,222.1863250732422,98.72154235839844,1.0,246.39044189453125,94.92941284179688,0.9999967813491821,242.01171875,75.21681213378906,0.9997149705886841,347.6588134765625,80.83797454833984,1.0,468.321044921875,73.11953735351562,1.0
799,218.63987731933594,87.49195861816406,0.9999998807907104,244.40972900390625,101.35246276855469,1.0,246.71826171875,84.66046905517578,1.0,345.91827392578125,83.02578735351562,1.0,466.0753173828125,73.89021301269531,1.0
800,219.3211212158203,90.0687026977539,1.0,245.69442749023438,93.84198760986328,0.9999999403953552,244.97506713867188,72.6083755493164,0.9999991655349731,345.829833984375,84.4138412475586,1.0,465.7793273925781,72.7125473022461,1.0
801,223.06263732910156,95.75921630859375,1.0,241.65670776367188,96.04576873779297,1.0,238.65725708007812,76.29510498046875,0.9999875426292419,344.5157165527344,86.18958282470703,1.0,466.8728332519531,63.765647888183594,0.999995768070221
802,219.79537963867188,92.31359100341797,1.0,240.360107421875,99.0373306274414,1.0,237.68148803710938,78.30255126953125,0.9999994039535522,344.8839111328125,84.58890533447266,1.0,463.4337158203125,56.27165603637695,0.9999922513961792
803,218.6361846923828,93.11399841308594,0.9999998807907104,238.68951416015625,98.81417846679688,0.9999999403953552,237.2460479736328,77.87469482421875,0.9999997615814209,345.06219482421875,83.68012237548828,1.0,459.48052978515625,55.68015670776367,0.9999982118606567
804,216.29083251953125,94.67652893066406,1.0,235.6085662841797,100.19210815429688,1.0,232.20875549316406,79.83502960205078,0.9999998807907104,344.261474609375,82.2316665649414,1.0,457.95361328125,55.75889587402344,0.9999968409538269
805,213.9467010498047,93.85615539550781,1.0,231.9869842529297,100.74040222167969,1.0,229.21212768554688,80.07430267333984,1.0,341.17669677734375,81.42974090576172,1.0,461.497314453125,56.184906005859375,0.9999957084655762
806,211.9151153564453,93.38799285888672,1.0,228.63323974609375,100.88053894042969,1.0,226.5950927734375,80.34526062011719,1.0,337.83331298828125,80.6729507446289,1.0,462.6387023925781,56.32320785522461,0.9999969601631165
807,208.7469940185547,92.44204711914062,1.0,225.099853515625,99.97418975830078,1.0,223.9149932861328,79.55703735351562,0.9999999403953552,333.49835205078125,80.2575912475586,1.0,462.0074768066406,59.4432487487793,0.9999864101409912
808,206.7825927734375,91.50598907470703,0.9999999403953552,221.75001525878906,98.37480926513672,1.0,220.778564453125,78.89909362792969,0.9999998211860657,329.254638671875,80.38296508789062,1.0,453.76165771484375,66.20299530029297,0.9999999403953552
809,202.77366638183594,91.9320297241211,0.9999998211860657,219.49508666992188,98.0141830444336,1.0,217.92404174804688,78.80272674560547,0.9999997615814209,323.884521484375,80.50917053222656,1.0,450.5014953613281,69.00828552246094,1.0
810,198.49905395507812,92.33242797851562,1.0,216.31637573242188,98.23612213134766,1.0,213.79661560058594,78.4168930053711,1.0,320.3265686035156,80.8799057006836,1.0,447.6764831542969,72.23464965820312,0.9999998807907104
811,195.08880615234375,91.03734588623047,1.0,212.39962768554688,97.40076446533203,1.0,210.76559448242188,77.26529693603516,1.0,317.0975036621094,81.36555480957031,1.0,444.6116027832031,77.06065368652344,0.9999996423721313
812,192.25997924804688,90.43758392333984,0.9999999403953552,208.8450164794922,97.31497192382812,1.0,207.1134796142578,76.55960845947266,0.9999998807907104,315.5647277832031,82.46070861816406,1.0,443.1484680175781,81.43748474121094,1.0
813,191.414794921875,90.78974151611328,0.9999998807907104,207.4009552001953,96.37539672851562,0.9999998807907104,206.06658935546875,76.47949981689453,0.9999998211860657,313.95751953125,84.96800994873047,1.0,440.1305847167969,84.44410705566406,1.0
814,187.98326110839844,89.0831298828125,0.9999999403953552,205.77182006835938,95.8283920288086,0.9999998807907104,203.78463745117188,75.96014404296875,0.9999998807907104,312.4343566894531,86.73632049560547,1.0,438.10076904296875,90.01856231689453,1.0
815,184.74456787109375,89.90660095214844,0.9999998807907104,204.38528442382812,95.76960754394531,0.9999998807907104,202.04286193847656,76.03134155273438,0.9999997615814209,311.6009521484375,88.70551300048828,1.0,436.6290588378906,97.59771728515625,1.0
816,182.0010223388672,89.98237609863281,1.0,201.44143676757812,96.21660614013672,0.9999997615814209,198.99337768554688,75.97604370117188,0.9999998807907104,310.7276306152344,90.86922454833984,1.0,435.3293762207031,101.52742767333984,1.0
817,179.64089965820312,89.51532745361328,1.0,198.0824432373047,97.45780944824219,1.0,196.76455688476562,76.8577880859375,1.0,308.7211608886719,92.5354232788086,1.0,432.8694152832031,102.75635528564453,1.0
818,176.8808135986328,89.3366470336914,1.0,194.2343292236328,98.93862915039062,1.0,194.9394989013672,78.63368225097656,1.0,306.6794128417969,92.44661712646484,1.0,430.157470703125,103.2613296508789,1.0
819,172.1890411376953,91.79710388183594,1.0,191.0823974609375,99.34039306640625,1.0,189.97943115234375,79.67491149902344,1.0,303.36669921875,92.91084289550781,1.0,427.2951965332031,102.91218566894531,1.0
820,166.7432403564453,93.83634948730469,1.0,186.34176635742188,101.01282501220703,1.0,184.0633087158203,79.69861602783203,1.0,298.9742736816406,92.91717529296875,0.9999999403953552,423.2782287597656,101.70834350585938,1.0
821,160.18417358398438,94.64912414550781,1.0,179.27947998046875,100.81033325195312,1.0,178.47357177734375,80.48995208740234,1.0,293.9960632324219,92.14195251464844,1.0,419.40570068359375,103.7298355102539,1.0
822,153.4934539794922,95.95140838623047,1.0,173.87376403808594,100.62631225585938,1.0,172.01556396484375,80.52580261230469,1.0,288.1720275878906,91.22882843017578,0.9999999403953552,413.6126708984375,105.85354614257812,0.9999991655349731
823,150.3148651123047,96.1827392578125,1.0,168.68341064453125,102.23918914794922,1.0,166.28990173339844,80.8543930053711,1.0,281.7823181152344,89.56573486328125,0.9999997615814209,408.0923156738281,107.48416137695312,0.9999999403953552
824,145.7901153564453,97.62265014648438,1.0,163.28428649902344,103.84080505371094,1.0,161.0958709716797,82.19910430908203,1.0,274.7362976074219,88.22805786132812,1.0,401.1093444824219,106.69756317138672,1.0
825,141.3190460205078,101.07093048095703,1.0,159.7398681640625,105.67318725585938,0.9999996423721313,156.03846740722656,85.05743408203125,1.0,267.7017822265625,86.03560638427734,1.0,394.2145690917969,103.58930969238281,0.9999998807907104
826,135.43399047851562,103.89117431640625,1.0,154.43014526367188,108.49976348876953,0.9999996423721313,150.4076690673828,86.73989868164062,0.9999998807907104,261.1824645996094,86.17186737060547,1.0,388.34442138671875,97.92552185058594,1.0
827,131.3665771484375,106.06867980957031,1.0,149.62326049804688,109.89201354980469,1.0,145.06410217285156,90.15721130371094,0.9999998807907104,256.2100524902344,87.5396728515625,1.0,383.46905517578125,88.487060546875,0.9999998807907104
828,129.25790405273438,106.55384063720703,0.9999998807907104,145.7510986328125,112.2337417602539,1.0,141.09432983398438,92.33854675292969,0.9999997019767761,251.27886962890625,89.49278259277344,0.9999998807907104,377.939697265625,80.9847183227539,1.0
829,125.81156158447266,108.39556884765625,0.9999998807907104,141.98497009277344,113.75763702392578,1.0,137.19070434570312,93.77783203125,0.9999996423721313,247.18234252929688,90.19744110107422,1.0,372.5954284667969,80.14962005615234,1.0
830,121.33563995361328,109.48091888427734,0.9999998211860657,138.33078002929688,115.8415756225586,1.0,133.095458984375,94.93897247314453,0.9999999403953552,243.12123107910156,91.42736053466797,1.0,366.7282409667969,81.45352935791016,1.0
831,116.37387084960938,111.260009765625,1.0,133.71566772460938,117.75279998779297,1.0,129.2161102294922,96.3914794921875,1.0,238.75804138183594,93.79021453857422,0.9999998807907104,362.41558837890625,80.45509338378906,1.0
832,112.34393310546875,111.85630798339844,1.0,129.3735809326172,118.9583740234375,1.0,126.2008056640625,97.08851623535156,0.9999998807907104,235.7930908203125,94.29080200195312,1.0,359.1293029785156,80.56079864501953,1.0
833,110.81238555908203,112.32915496826172,1.0,126.62980651855469,119.62836456298828,0.9999999403953552,122.56472778320312,98.51374053955078,1.0,232.55560302734375,93.65579986572266,1.0,357.180419921875,83.83772277832031,1.0
834,107.95132446289062,111.16215515136719,1.0,123.40303039550781,118.73222351074219,1.0,120.19149017333984,97.39452362060547,0.9999998807907104,228.4065399169922,92.20783233642578,1.0,353.0216979980469,84.89552307128906,1.0
835,102.74273681640625,110.22574615478516,1.0,119.44633483886719,117.60309600830078,1.0,116.93856048583984,96.12589263916016,1.0,225.3872833251953,91.0799331665039,1.0,350.64190673828125,84.17328643798828,1.0
836,100.02022552490234,109.0495834350586,1.0,115.955322265625,116.72915649414062,1.0,113.81620788574219,94.9985580444336,1.0,222.22608947753906,89.53815460205078,0.9999998807907104,344.75341796875,81.43065643310547,1.0
837,97.39656066894531,108.74200439453125,1.0,113.12652587890625,115.83267211914062,1.0,111.07256317138672,94.13883972167969,0.9999998807907104,219.23861694335938,89.06028747558594,0.9999998807907104,340.552734375,79.13497924804688,1.0
838,95.10931396484375,108.34564971923828,0.9999998807907104,110.39158630371094,114.7471694946289,1.0,107.77960968017578,93.95903015136719,0.9999996423721313,216.24159240722656,89.34680938720703,1.0,337.8273010253906,77.45490264892578,1.0
839,92.06099700927734,109.16246795654297,0.9999998807907104,108.52605438232422,115.82913208007812,1.0,104.46062469482422,94.81576538085938,0.9999992847442627,212.9232940673828,90.14444732666016,1.0,335.34051513671875,75.45137786865234,1.0
840,88.2757797241211,110.72801971435547,0.9999999403953552,104.80976867675781,116.78349304199219,1.0,101.43238067626953,95.3720474243164,1.0,209.58352661132812,91.20030212402344,1.0,332.5472717285156,74.19286346435547,0.9999996423721313
841,84.58930206298828,112.3525390625,1.0,101.03675842285156,118.58098602294922,1.0,96.79981994628906,97.0027084350586,1.0,206.2005615234375,92.42304229736328,0.9999999403953552,329.6314392089844,72.71321868896484,0.9999997615814209
842,82.45820617675781,112.80229949951172,1.0,97.83252716064453,119.7251968383789,1.0,94.5803451538086,98.27192687988281,1.0,202.78099060058594,93.41637420654297,0.9999999403953552,327.059814453125,73.51715087890625,1.0
843,81.08086395263672,112.90563201904297,1.0,96.05599212646484,120.539306640625,0.9999998807907104,92.88919067382812,99.47844696044922,1.0,200.06161499023438,93.8326187133789,1.0,322.3035888671875,74.4404525756836,1.0
844,78.60447692871094,114.45774841308594,1.0,93.88536834716797,123.1050796508789,0.999999463558197,90.02957153320312,100.9000473022461,1.0,195.9558563232422,95.83578491210938,1.0,317.6512145996094,72.92569732666016,0.9999996423721313
845,75.09667205810547,115.47024536132812,1.0,90.49896240234375,123.70772552490234,0.9999997615814209,87.23796081542969,101.67314147949219,1.0,192.56988525390625,96.11522674560547,1.0,313.72857666015625,71.86238861083984,0.9999998807907104
846,70.78759765625,115.92021942138672,1.0,87.21937561035156,124.33294677734375,0.9999998807907104,85.19580078125,102.3349838256836,1.0,188.76702880859375,98.4913101196289,1.0,312.4970703125,70.3388671875,0.9999998807907104
847,68.81163024902344,115.51734924316406,1.0,84.20355987548828,124.86471557617188,0.9999998807907104,82.75472259521484,102.85916137695312,1.0,186.8046417236328,99.26262664794922,1.0,310.0507507324219,70.46278381347656,1.0
848,67.69208526611328,115.79217529296875,1.0,82.0987319946289,125.64460754394531,0.9999998807907104,80.81639099121094,103.2693099975586,1.0,184.93081665039062,98.39910125732422,1.0,307.52886962890625,74.08171844482422,1.0
849,66.71839904785156,116.96521759033203,1.0,81.450927734375,125.75611114501953,0.9999997615814209,79.81082153320312,103.6808090209961,0.9999999403953552,183.71035766601562,97.60073852539062,1.0,304.8565979003906,76.31954956054688,1.0
850,64.45018005371094,120.30101013183594,1.0,79.65848541259766,126.61373138427734,0.9999992847442627,77.11125946044922,104.7376708984375,0.9999998807907104,182.59088134765625,96.86311340332031,1.0,302.3453674316406,76.30182647705078,0.9999998211860657
851,63.352901458740234,122.45063781738281,0.9999998807907104,79.27591705322266,127.09001159667969,0.9999996423721313,75.76152801513672,106.30331420898438,0.9999992847442627,181.43487548828125,95.73939514160156,1.0,300.8602600097656,76.00867462158203,0.9999998211860657
852,62.40597152709961,123.3345947265625,0.9999999403953552,78.00390625,127.84141540527344,1.0,73.49650573730469,107.37129211425781,0.9999992847442627,180.42689514160156,93.46080780029297,1.0,300.2703552246094,75.68244171142578,0.9999997615814209
